  W(MeV)      Re(E0+)     Im(E0+)    Re(E0-)   Im(E0-)     Re(M0+)    Im(M0+)    Re(M0-)    Im(M0-)    Re(E1+)   Im(E1+)     Re(E1-)   Im(E1-)    Re(M1+)    Im(M1+)    Re(M1-)    Im(M1-)    Re(E2+)    Im(E2+)     Re(E2-)   Im(E2-)    Re(M2+)     Im(M2+)    Re(M2-)    Im(M2-)     Re(E3+)   Im(E3+)     Re(E3-)   Im(E3-)    Re(M3+)    Im(M3+)    Re(M3-)    Im(M3-)     Re(E4+)   Im(E4+)     Re(E4-)   Im(E4-)    Re(M4+)    Im(M4+)    Re(M4-)    Im(M4-)     Re(E5+)   Im(E5+)     Re(E5-)   Im(E5-)    Re(M5+)    Im(M5+)    Re(M5-)    Im(M5-)                                                                                                  
 1995.0000     0.1938    -0.2950     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5321     0.0028     0.0000     0.0000     0.4259    -0.3597    -0.9609    -0.6112    -0.2558    -0.0262     0.1510     0.1332     0.3080     0.0759     0.3901     0.0989    -0.1354    -0.0079     0.0943     0.1517     0.0584     0.0034     0.1025    -0.0656    -0.0718    -0.0028    -0.2810    -0.0444    -0.0359    -0.0014    -0.1332    -0.0445    -0.0440     0.0002    -0.0878    -0.0090     0.0273    -0.0001    -0.0736    -0.0076
 2000.0000     0.2039    -0.2995     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5228     0.0035     0.0000     0.0000     0.4079    -0.3582    -0.9701    -0.6166    -0.2530    -0.0267     0.1516     0.1606     0.2916     0.0811     0.3957     0.1089    -0.1349    -0.0079     0.0935     0.1544     0.0565     0.0033     0.1001    -0.0638    -0.0715    -0.0028    -0.2797    -0.0439    -0.0372    -0.0015    -0.1352    -0.0452    -0.0439     0.0002    -0.0873    -0.0092     0.0272    -0.0001    -0.0740    -0.0078
 2005.0000     0.2130    -0.3039     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5130     0.0041     0.0000     0.0000     0.3897    -0.3567    -0.9787    -0.6219    -0.2501    -0.0270     0.1518     0.1877     0.2747     0.0860     0.4003     0.1118    -0.1343    -0.0080     0.0924     0.1569     0.0546     0.0033     0.0976    -0.0622    -0.0712    -0.0028    -0.2785    -0.0434    -0.0386    -0.0015    -0.1374    -0.0459    -0.0438     0.0002    -0.0868    -0.0094     0.0270    -0.0001    -0.0743    -0.0080
 2010.0000     0.2207    -0.3080     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5026     0.0047     0.0000     0.0000     0.3717    -0.3552    -0.9868    -0.6267    -0.2471    -0.0273     0.1514     0.2162     0.2578     0.0902     0.4035     0.1218    -0.1337    -0.0081     0.0909     0.1593     0.0526     0.0032     0.0948    -0.0606    -0.0709    -0.0028    -0.2773    -0.0428    -0.0399    -0.0016    -0.1397    -0.0466    -0.0437     0.0002    -0.0864    -0.0095     0.0268    -0.0001    -0.0747    -0.0082
 2015.0000     0.2273    -0.3118     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4917     0.0052     0.0000     0.0000     0.3536    -0.3535    -0.9943    -0.6312    -0.2441    -0.0275     0.1510     0.2444     0.2405     0.0936     0.4087     0.1268    -0.1332    -0.0081     0.0892     0.1616     0.0507     0.0031     0.0924    -0.0590    -0.0706    -0.0028    -0.2760    -0.0421    -0.0413    -0.0017    -0.1422    -0.0472    -0.0436     0.0002    -0.0859    -0.0097     0.0265    -0.0001    -0.0751    -0.0085
 2020.0000     0.2326    -0.3154     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4802     0.0058     0.0000     0.0000     0.3356    -0.3521    -1.0013    -0.6352    -0.2411    -0.0277     0.1493     0.2730     0.2236     0.0971     0.4131     0.1337    -0.1326    -0.0082     0.0872     0.1637     0.0488     0.0030     0.0898    -0.0575    -0.0703    -0.0029    -0.2749    -0.0413    -0.0426    -0.0017    -0.1449    -0.0477    -0.0435     0.0002    -0.0854    -0.0099     0.0263    -0.0001    -0.0754    -0.0087
 2025.0000     0.2365    -0.3186     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4681     0.0062     0.0000     0.0000     0.3178    -0.3505    -1.0077    -0.6387    -0.2379    -0.0277     0.1476     0.3021     0.2063     0.0994     0.4172     0.1385    -0.1321    -0.0082     0.0847     0.1656     0.0468     0.0029     0.0869    -0.0560    -0.0700    -0.0029    -0.2737    -0.0404    -0.0440    -0.0018    -0.1478    -0.0482    -0.0434     0.0002    -0.0849    -0.0100     0.0261    -0.0001    -0.0758    -0.0090
 2030.0000     0.2390    -0.3217     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4553     0.0066     0.0000     0.0000     0.3001    -0.3490    -1.0132    -0.6418    -0.2348    -0.0276     0.1445     0.3308     0.1880     0.1014     0.4206     0.1415    -0.1315    -0.0082     0.0820     0.1674     0.0449     0.0028     0.0844    -0.0546    -0.0697    -0.0029    -0.2726    -0.0395    -0.0453    -0.0019    -0.1508    -0.0487    -0.0433     0.0002    -0.0845    -0.0102     0.0259    -0.0001    -0.0761    -0.0092
 2035.0000     0.2400    -0.3245     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4420     0.0070     0.0000     0.0000     0.2821    -0.3475    -1.0181    -0.6445    -0.2316    -0.0275     0.1412     0.3600     0.1706     0.1029     0.4214     0.1487    -0.1309    -0.0083     0.0791     0.1690     0.0430     0.0027     0.0822    -0.0533    -0.0695    -0.0029    -0.2715    -0.0385    -0.0467    -0.0019    -0.1540    -0.0491    -0.0432     0.0002    -0.0840    -0.0103     0.0257    -0.0001    -0.0765    -0.0094
 2040.0000     0.2395    -0.3269     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4279     0.0073     0.0000     0.0000     0.2643    -0.3461    -1.0223    -0.6465    -0.2283    -0.0272     0.1379     0.3896     0.1521     0.1034     0.4257     0.1537    -0.1304    -0.0083     0.0756     0.1704     0.0410     0.0026     0.0794    -0.0520    -0.0692    -0.0029    -0.2704    -0.0374    -0.0480    -0.0020    -0.1573    -0.0494    -0.0431     0.0002    -0.0834    -0.0105     0.0255    -0.0001    -0.0768    -0.0097
 2045.0000     0.2375    -0.3290     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4131     0.0076     0.0000     0.0000     0.2466    -0.3446    -1.0259    -0.6480    -0.2250    -0.0269     0.1332     0.4201     0.1346     0.1035     0.4233     0.1611    -0.1298    -0.0083     0.0719     0.1716     0.0391     0.0025     0.0769    -0.0507    -0.0689    -0.0029    -0.2694    -0.0362    -0.0494    -0.0021    -0.1608    -0.0497    -0.0430     0.0002    -0.0829    -0.0106     0.0253    -0.0001    -0.0771    -0.0099
 2050.0000     0.2339    -0.3310     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3977     0.0078     0.0000     0.0000     0.2289    -0.3431    -1.0286    -0.6489    -0.2217    -0.0264     0.1285     0.4500     0.1158     0.1031     0.4264     0.1647    -0.1292    -0.0084     0.0679     0.1727     0.0371     0.0024     0.0743    -0.0495    -0.0686    -0.0029    -0.2684    -0.0350    -0.0507    -0.0022    -0.1645    -0.0499    -0.0429     0.0002    -0.0824    -0.0108     0.0250    -0.0001    -0.0774    -0.0101
 2055.0000     0.2287    -0.3325     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3815     0.0080     0.0000     0.0000     0.2113    -0.3416    -1.0306    -0.6493    -0.2183    -0.0259     0.1225     0.4805     0.0974     0.1020     0.4208     0.1684    -0.1287    -0.0084     0.0635     0.1736     0.0352     0.0023     0.0715    -0.0484    -0.0683    -0.0029    -0.2675    -0.0337    -0.0521    -0.0022    -0.1683    -0.0500    -0.0428     0.0002    -0.0819    -0.0109     0.0248    -0.0001    -0.0778    -0.0103
 2060.0000     0.2216    -0.3337     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3646     0.0081     0.0000     0.0000     0.1937    -0.3401    -1.0318    -0.6491    -0.2149    -0.0252     0.1162     0.5111     0.0794     0.0997     0.4203     0.1733    -0.1281    -0.0084     0.0589     0.1742     0.0332     0.0022     0.0689    -0.0472    -0.0680    -0.0029    -0.2667    -0.0323    -0.0535    -0.0023    -0.1722    -0.0501    -0.0427     0.0002    -0.0813    -0.0110     0.0246    -0.0001    -0.0781    -0.0106
 2065.0000     0.2129    -0.3349     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3470     0.0082     0.0000     0.0000     0.1760    -0.3387    -1.0322    -0.6483    -0.2115    -0.0244     0.1095     0.5425     0.0601     0.0974     0.4186     0.1807    -0.1276    -0.0084     0.0538     0.1746     0.0313     0.0021     0.0664    -0.0462    -0.0677    -0.0029    -0.2659    -0.0309    -0.0548    -0.0024    -0.1763    -0.0502    -0.0426     0.0002    -0.0808    -0.0111     0.0243    -0.0001    -0.0783    -0.0108
 2070.0000     0.2023    -0.3355     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3285     0.0082     0.0000     0.0000     0.1584    -0.3372    -1.0317    -0.6468    -0.2081    -0.0235     0.1017     0.5735     0.0418     0.0940     0.4144     0.1802    -0.1270    -0.0084     0.0485     0.1747     0.0293     0.0019     0.0637    -0.0451    -0.0674    -0.0029    -0.2652    -0.0294    -0.0562    -0.0024    -0.1806    -0.0501    -0.0425     0.0002    -0.0803    -0.0112     0.0241    -0.0001    -0.0786    -0.0110
 2075.0000     0.1897    -0.3358     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3093     0.0081     0.0000     0.0000     0.1410    -0.3357    -1.0301    -0.6448    -0.2046    -0.0225     0.0936     0.6048     0.0234     0.0898     0.4090     0.1856    -0.1265    -0.0084     0.0428     0.1745     0.0274     0.0018     0.0612    -0.0442    -0.0671    -0.0029    -0.2646    -0.0279    -0.0576    -0.0025    -0.1850    -0.0500    -0.0424     0.0002    -0.0797    -0.0113     0.0239    -0.0001    -0.0789    -0.0112
 2080.0000     0.1752    -0.3358     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.2892     0.0079     0.0000     0.0000     0.1237    -0.3342    -1.0278    -0.6420    -0.2012    -0.0213     0.0848     0.6363     0.0045     0.0848     0.4018     0.1881    -0.1259    -0.0084     0.0369     0.1741     0.0254     0.0017     0.0583    -0.0432    -0.0669    -0.0029    -0.2641    -0.0263    -0.0589    -0.0025    -0.1894    -0.0498    -0.0423     0.0002    -0.0791    -0.0114     0.0236    -0.0001    -0.0792    -0.0114
 2085.0000     0.1583    -0.3355     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.2683     0.0077     0.0000     0.0000     0.1064    -0.3328    -1.0245    -0.6387    -0.1977    -0.0201     0.0753     0.6679    -0.0148     0.0794     0.3929     0.1898    -0.1254    -0.0084     0.0305     0.1734     0.0235     0.0016     0.0556    -0.0423    -0.0666    -0.0029    -0.2636    -0.0247    -0.0603    -0.0026    -0.1940    -0.0496    -0.0422     0.0002    -0.0786    -0.0114     0.0234    -0.0001    -0.0794    -0.0115
 2090.0000     0.1396    -0.3344     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.2465     0.0074     0.0000     0.0000     0.0891    -0.3312    -1.0200    -0.6347    -0.1942    -0.0186     0.0651     0.7007    -0.0336     0.0729     0.3840     0.1948    -0.1248    -0.0084     0.0238     0.1724     0.0215     0.0015     0.0529    -0.0415    -0.0663    -0.0028    -0.2632    -0.0231    -0.0617    -0.0026    -0.1987    -0.0493    -0.0421     0.0002    -0.0780    -0.0115     0.0231    -0.0001    -0.0796    -0.0117
 2095.0000     0.1187    -0.3335     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.2239     0.0070     0.0000     0.0000     0.0718    -0.3298    -1.0148    -0.6298    -0.1907    -0.0171     0.0550     0.7329    -0.0514     0.0658     0.3767     0.1957    -0.1243    -0.0084     0.0169     0.1711     0.0196     0.0013     0.0501    -0.0406    -0.0660    -0.0028    -0.2629    -0.0214    -0.0631    -0.0027    -0.2035    -0.0490    -0.0420     0.0002    -0.0774    -0.0115     0.0229    -0.0001    -0.0799    -0.0119
 2100.0000     0.0956    -0.3322     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.2003     0.0065     0.0000     0.0000     0.0546    -0.3282    -1.0085    -0.6243    -0.1873    -0.0154     0.0436     0.7656    -0.0705     0.0578     0.3643     0.1984    -0.1238    -0.0084     0.0097     0.1697     0.0176     0.0012     0.0475    -0.0399    -0.0658    -0.0028    -0.2626    -0.0198    -0.0645    -0.0027    -0.2084    -0.0485    -0.0420     0.0002    -0.0768    -0.0115     0.0226    -0.0001    -0.0801    -0.0120
 2105.0000     0.0702    -0.3301     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.1758     0.0060     0.0000     0.0000     0.0374    -0.3267    -1.0011    -0.6180    -0.1838    -0.0136     0.0311     0.7983    -0.0893     0.0492     0.3491     0.2003    -0.1232    -0.0084     0.0021     0.1679     0.0157     0.0011     0.0449    -0.0391    -0.0655    -0.0028    -0.2625    -0.0181    -0.0658    -0.0028    -0.2133    -0.0481    -0.0419     0.0002    -0.0762    -0.0115     0.0224    -0.0001    -0.0803    -0.0121
 2110.0000     0.0422    -0.3281     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.1504     0.0053     0.0000     0.0000     0.0205    -0.3252    -0.9926    -0.6110    -0.1804    -0.0117     0.0192     0.8311    -0.1069     0.0395     0.3407     0.2012    -0.1227    -0.0084    -0.0058     0.1657     0.0137     0.0009     0.0417    -0.0384    -0.0652    -0.0027    -0.2624    -0.0164    -0.0672    -0.0028    -0.2183    -0.0476    -0.0418     0.0002    -0.0757    -0.0115     0.0221    -0.0001    -0.0805    -0.0123
 2115.0000     0.0118    -0.3253     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.1240     0.0045     0.0000     0.0000     0.0033    -0.3236    -0.9830    -0.6033    -0.1770    -0.0096     0.0056     0.8641    -0.1249     0.0291     0.3220     0.1991    -0.1222    -0.0083    -0.0140     0.1633     0.0118     0.0008     0.0387    -0.0377    -0.0649    -0.0027    -0.2624    -0.0147    -0.0686    -0.0029    -0.2233    -0.0470    -0.0417     0.0002    -0.0751    -0.0115     0.0218    -0.0001    -0.0807    -0.0124
 2120.0000    -0.0215    -0.3220     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.0966     0.0037     0.0000     0.0000    -0.0135    -0.3220    -0.9722    -0.5949    -0.1736    -0.0074    -0.0082     0.8975    -0.1434     0.0177     0.3060     0.1990    -0.1216    -0.0083    -0.0225     0.1606     0.0099     0.0007     0.0363    -0.0371    -0.0647    -0.0027    -0.2625    -0.0130    -0.0700    -0.0029    -0.2284    -0.0464    -0.0416     0.0002    -0.0745    -0.0114     0.0216    -0.0001    -0.0809    -0.0124
 2125.0000    -0.0572    -0.3183     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.0682     0.0027     0.0000     0.0000    -0.0304    -0.3205    -0.9602    -0.5856    -0.1703    -0.0050    -0.0229     0.9311    -0.1606     0.0057     0.2858     0.1958    -0.1211    -0.0083    -0.0312     0.1575     0.0079     0.0005     0.0332    -0.0365    -0.0644    -0.0027    -0.2627    -0.0113    -0.0714    -0.0029    -0.2335    -0.0457    -0.0415     0.0002    -0.0739    -0.0114     0.0213    -0.0001    -0.0811    -0.0125
 2130.0000    -0.0959    -0.3143     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.0388     0.0016     0.0000     0.0000    -0.0472    -0.3189    -0.9470    -0.5754    -0.1670    -0.0025    -0.0378     0.9655    -0.1779    -0.0070     0.2686     0.2000    -0.1206    -0.0082    -0.0403     0.1540     0.0060     0.0004     0.0305    -0.0359    -0.0642    -0.0026    -0.2629    -0.0096    -0.0728    -0.0030    -0.2386    -0.0450    -0.0414     0.0003    -0.0733    -0.0113     0.0210    -0.0001    -0.0813    -0.0125
 2135.0000    -0.1376    -0.3098     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.0083     0.0004     0.0000     0.0000    -0.0640    -0.3172    -0.9325    -0.5647    -0.1638     0.0001    -0.0536     0.9992    -0.1952    -0.0209     0.2485     0.1948    -0.1200    -0.0082    -0.0497     0.1503     0.0041     0.0003     0.0276    -0.0354    -0.0639    -0.0026    -0.2632    -0.0079    -0.0742    -0.0030    -0.2437    -0.0443    -0.0413     0.0003    -0.0727    -0.0112     0.0208    -0.0001    -0.0814    -0.0125
 2140.0000    -0.1821    -0.3045     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0232    -0.0010     0.0000     0.0000    -0.0807    -0.3156    -0.9168    -0.5531    -0.1606     0.0029    -0.0707     1.0338    -0.2114    -0.0354     0.2232     0.1947    -0.1195    -0.0081    -0.0592     0.1463     0.0021     0.0001     0.0242    -0.0349    -0.0637    -0.0025    -0.2636    -0.0063    -0.0756    -0.0030    -0.2488    -0.0435    -0.0412     0.0003    -0.0721    -0.0111     0.0205    -0.0001    -0.0816    -0.0125
 2145.0000    -0.2299    -0.2987     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0558    -0.0025     0.0000     0.0000    -0.0974    -0.3140    -0.8999    -0.5407    -0.1575     0.0058    -0.0873     1.0684    -0.2288    -0.0508     0.1997     0.1937    -0.1190    -0.0081    -0.0691     0.1418     0.0002     0.0000     0.0217    -0.0344    -0.0634    -0.0025    -0.2640    -0.0046    -0.0770    -0.0031    -0.2540    -0.0427    -0.0411     0.0003    -0.0715    -0.0109     0.0202    -0.0001    -0.0818    -0.0125
 2150.0000    -0.2802    -0.2922     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0895    -0.0042     0.0000     0.0000    -0.1138    -0.3123    -0.8815    -0.5274    -0.1544     0.0088    -0.1049     1.1023    -0.2441    -0.0670     0.1758     0.1880    -0.1185    -0.0080    -0.0793     0.1371    -0.0017    -0.0001     0.0185    -0.0340    -0.0632    -0.0025    -0.2645    -0.0030    -0.0784    -0.0031    -0.2591    -0.0418    -0.0410     0.0003    -0.0709    -0.0107     0.0199    -0.0001    -0.0819    -0.0124
 2155.0000    -0.3345    -0.2852     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1244    -0.0060     0.0000     0.0000    -0.1305    -0.3106    -0.8619    -0.5136    -0.1515     0.0120    -0.1233     1.1376    -0.2602    -0.0840     0.1490     0.1860    -0.1180    -0.0080    -0.0896     0.1319    -0.0036    -0.0002     0.0153    -0.0336    -0.0629    -0.0024    -0.2651    -0.0015    -0.0798    -0.0031    -0.2642    -0.0410    -0.0409     0.0003    -0.0703    -0.0105     0.0196    -0.0001    -0.0821    -0.0123
 2160.0000    -0.3916    -0.2775     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1604    -0.0079     0.0000     0.0000    -0.1468    -0.3088    -0.8407    -0.4988    -0.1486     0.0153    -0.1430     1.1730    -0.2751    -0.1018     0.1145     0.1829    -0.1175    -0.0079    -0.1004     0.1265    -0.0056    -0.0004     0.0124    -0.0332    -0.0627    -0.0024    -0.2657     0.0001    -0.0813    -0.0031    -0.2692    -0.0401    -0.0409     0.0003    -0.0697    -0.0103     0.0193    -0.0001    -0.0822    -0.0122
 2165.0000    -0.4529    -0.2689     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1976    -0.0100     0.0000     0.0000    -0.1629    -0.3071    -0.8182    -0.4831    -0.1458     0.0188    -0.1627     1.2078    -0.2889    -0.1204     0.0831     0.1782    -0.1170    -0.0079    -0.1113     0.1208    -0.0075    -0.0005     0.0094    -0.0328    -0.0625    -0.0024    -0.2664     0.0016    -0.0827    -0.0031    -0.2743    -0.0392    -0.0408     0.0003    -0.0691    -0.0101     0.0191    -0.0001    -0.0824    -0.0120
 2170.0000    -0.5171    -0.2596     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2360    -0.0123     0.0000     0.0000    -0.1792    -0.3052    -0.7942    -0.4666    -0.1431     0.0223    -0.1832     1.2433    -0.3035    -0.1399     0.0488     0.1729    -0.1165    -0.0078    -0.1224     0.1146    -0.0094    -0.0006     0.0064    -0.0325    -0.0622    -0.0023    -0.2672     0.0031    -0.0841    -0.0031    -0.2793    -0.0383    -0.0407     0.0003    -0.0685    -0.0098     0.0188    -0.0002    -0.0825    -0.0118
 2175.0000    -0.5853    -0.2496     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2757    -0.0148     0.0000     0.0000    -0.1955    -0.3034    -0.7688    -0.4493    -0.1405     0.0260    -0.2046     1.2795    -0.3166    -0.1598     0.0141     0.1703    -0.1160    -0.0077    -0.1338     0.1081    -0.0113    -0.0008     0.0032    -0.0322    -0.0620    -0.0023    -0.2679     0.0045    -0.0856    -0.0031    -0.2842    -0.0374    -0.0406     0.0003    -0.0679    -0.0096     0.0185    -0.0002    -0.0826    -0.0116
 2180.0000    -0.6573    -0.2383     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.3165    -0.0175     0.0000     0.0000    -0.2117    -0.3016    -0.7420    -0.4314    -0.1380     0.0299    -0.2263     1.3150    -0.3296    -0.1808    -0.0224     0.1634    -0.1155    -0.0077    -0.1454     0.1012    -0.0132    -0.0009    -0.0002    -0.0320    -0.0618    -0.0022    -0.2688     0.0059    -0.0870    -0.0031    -0.2891    -0.0364    -0.0405     0.0003    -0.0674    -0.0093     0.0182    -0.0002    -0.0828    -0.0114
 2185.0000    -0.7333    -0.2263     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.3587    -0.0204     0.0000     0.0000    -0.2279    -0.2997    -0.7134    -0.4124    -0.1356     0.0338    -0.2488     1.3519    -0.3408    -0.2023    -0.0617     0.1574    -0.1150    -0.0076    -0.1572     0.0940    -0.0151    -0.0010    -0.0031    -0.0317    -0.0616    -0.0022    -0.2696     0.0073    -0.0885    -0.0031    -0.2940    -0.0355    -0.0404     0.0004    -0.0668    -0.0089     0.0179    -0.0002    -0.0829    -0.0111
 2190.0000    -0.8136    -0.2133     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.4021    -0.0235     0.0000     0.0000    -0.2441    -0.2978    -0.6832    -0.3929    -0.1334     0.0378    -0.2729     1.3882    -0.3530    -0.2246    -0.1104     0.1521    -0.1145    -0.0075    -0.1693     0.0864    -0.0170    -0.0011    -0.0067    -0.0315    -0.0614    -0.0021    -0.2705     0.0086    -0.0899    -0.0031    -0.2988    -0.0345    -0.0403     0.0004    -0.0662    -0.0086     0.0176    -0.0002    -0.0831    -0.0107
 2195.0000    -0.8983    -0.1990     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.4468    -0.0269     0.0000     0.0000    -0.2597    -0.2958    -0.6516    -0.3724    -0.1313     0.0420    -0.2965     1.4245    -0.3635    -0.2474    -0.1544     0.1431    -0.1140    -0.0074    -0.1816     0.0785    -0.0188    -0.0012    -0.0098    -0.0313    -0.0612    -0.0021    -0.2715     0.0099    -0.0914    -0.0031    -0.3035    -0.0336    -0.0402     0.0004    -0.0657    -0.0082     0.0173    -0.0002    -0.0832    -0.0104
 2200.0000    -0.9862    -0.1837     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.4929    -0.0304     0.0000     0.0000    -0.2755    -0.2938    -0.6181    -0.3512    -0.1293     0.0462    -0.3214     1.4600    -0.3738    -0.2711    -0.2003     0.1291    -0.1135    -0.0073    -0.1941     0.0703    -0.0207    -0.0013    -0.0130    -0.0312    -0.0609    -0.0021    -0.2724     0.0111    -0.0928    -0.0031    -0.3082    -0.0326    -0.0401     0.0004    -0.0652    -0.0078     0.0170    -0.0002    -0.0834    -0.0100
 2205.0000    -1.0801    -0.1669     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.5403    -0.0342     0.0000     0.0000    -0.2916    -0.2917    -0.5831    -0.3292    -0.1274     0.0506    -0.3470     1.4978    -0.3823    -0.2954    -0.2491     0.1224    -0.1130    -0.0072    -0.2068     0.0616    -0.0226    -0.0014    -0.0164    -0.0310    -0.0607    -0.0020    -0.2734     0.0123    -0.0943    -0.0031    -0.3129    -0.0316    -0.0401     0.0004    -0.0646    -0.0074     0.0166    -0.0002    -0.0836    -0.0095
 2210.0000    -1.1774    -0.1489     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.5890    -0.0383     0.0000     0.0000    -0.3073    -0.2897    -0.5463    -0.3064    -0.1257     0.0550    -0.3729     1.5350    -0.3900    -0.3201    -0.3023     0.1139    -0.1126    -0.0072    -0.2197     0.0527    -0.0245    -0.0016    -0.0199    -0.0309    -0.0605    -0.0020    -0.2744     0.0135    -0.0958    -0.0031    -0.3174    -0.0307    -0.0400     0.0004    -0.0641    -0.0069     0.0163    -0.0002    -0.0837    -0.0091
 2215.0000    -1.2796    -0.1290     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.6393    -0.0426     0.0000     0.0000    -0.3228    -0.2875    -0.5077    -0.2829    -0.1241     0.0596    -0.3995     1.5722    -0.3985    -0.3455    -0.3532     0.1043    -0.1121    -0.0071    -0.2327     0.0433    -0.0263    -0.0017    -0.0230    -0.0308    -0.0603    -0.0019    -0.2755     0.0146    -0.0973    -0.0031    -0.3220    -0.0297    -0.0399     0.0004    -0.0636    -0.0065     0.0160    -0.0002    -0.0839    -0.0085
 2220.0000    -1.3868    -0.1079     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.6908    -0.0472     0.0000     0.0000    -0.3385    -0.2854    -0.4674    -0.2586    -0.1227     0.0642    -0.4275     1.6101    -0.4042    -0.3713    -0.4112     0.0949    -0.1116    -0.0070    -0.2460     0.0337    -0.0282    -0.0018    -0.0266    -0.0307    -0.0602    -0.0019    -0.2765     0.0156    -0.0988    -0.0031    -0.3264    -0.0288    -0.0398     0.0005    -0.0631    -0.0060     0.0157    -0.0002    -0.0841    -0.0080
 2225.0000    -1.4992    -0.0852     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.7438    -0.0522     0.0000     0.0000    -0.3538    -0.2831    -0.4253    -0.2337    -0.1214     0.0689    -0.4556     1.6465    -0.4103    -0.3977    -0.4711     0.0788    -0.1112    -0.0069    -0.2594     0.0237    -0.0301    -0.0019    -0.0300    -0.0307    -0.0600    -0.0019    -0.2776     0.0167    -0.1002    -0.0031    -0.3308    -0.0278    -0.0397     0.0005    -0.0626    -0.0055     0.0154    -0.0002    -0.0843    -0.0074
 2230.0000    -1.6155    -0.0604     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.7983    -0.0574     0.0000     0.0000    -0.3692    -0.2809    -0.3812    -0.2079    -0.1203     0.0736    -0.4851     1.6852    -0.4157    -0.4245    -0.5328     0.0686    -0.1107    -0.0068    -0.2730     0.0133    -0.0319    -0.0019    -0.0333    -0.0306    -0.0598    -0.0018    -0.2787     0.0177    -0.1017    -0.0031    -0.3351    -0.0269    -0.0396     0.0005    -0.0621    -0.0049     0.0151    -0.0002    -0.0845    -0.0067
 2235.0000    -1.7386    -0.0337     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8543    -0.0629     0.0000     0.0000    -0.3848    -0.2786    -0.3353    -0.1815    -0.1193     0.0785    -0.5146     1.7224    -0.4193    -0.4517    -0.5960     0.0577    -0.1102    -0.0067    -0.2869     0.0026    -0.0338    -0.0020    -0.0369    -0.0306    -0.0596    -0.0018    -0.2798     0.0186    -0.1033    -0.0031    -0.3394    -0.0259    -0.0395     0.0005    -0.0617    -0.0044     0.0147    -0.0002    -0.0847    -0.0060
